c11,c12,c22,p10_4,p20_4
-0.5402178054215516,-0.2612848904529921,-0.10394122286285952,0.536445032557888,1.956786236366686
-0.13148998151005878,0.05970329518448338,-0.04108630394508199,-0.08808440508295591,3.1312166230211016
-0.18766905363967631,-0.022153736816588644,-0.014585152872231884,0.509195212504742,6.607391791115893
0.10312878974244889,-0.1769754046187632,-0.06427737516113333,-0.5410364382169156,1.3755165858679694
-0.19939199629761342,-0.026402743299680374,-0.023990064820799482,0.3284354171776677,6.63513981273487
-0.1753630629360826,-0.15279248745938936,-0.051691552036688806,0.14345841807896584,1.4212647830285525
-0.207524034651649,-0.032319158936299816,-0.02881825369628428,0.4215195287320304,5.249949800879334
-0.22316554440559175,-0.12553638128476102,-0.016194251684629807,0.30192646776624704,1.9390488252486695
-0.1153388422668059,-0.1894771941693617,-0.20758311666993934,-0.5824466553500063,1.009254402493852
-0.18073387595637622,-0.021660211836402456,-0.019278300686086165,0.5126847096823898,6.946671734146485
-0.19877995217291453,-0.12488904367299389,-0.03304686959913589,0.21801379288225184,1.9951861913068234
-0.17072096765278355,-0.01937309349347623,-0.02418740413754605,0.2402012025009633,8.274879959740016
-0.09477357378699859,-0.1121033559794375,-0.053930238101813965,0.23321309229182358,1.4829595497219505
0.05822802052807849,0.13300040766146812,-0.056430868486146195,0.16577882944011918,1.3504846424601489
-0.24312520684869382,-0.04814175944073396,-0.008478485692829529,0.49823068351934713,4.464843901180372
-0.19465714561721525,-0.15443572720634338,-0.05893964050285675,0.26798424000182874,1.4926934895221633
-0.06521688515913496,-0.1863361667735512,-0.1056695433548888,-0.09174695964712139,1.2731603980115513
-0.10706103407137049,-0.01783950026166445,-0.0321986110163577,0.3671458075394766,7.539365822344441
-301.5114117391092,-200.96125253898538,-133.94934262490418,256.45485199066286,172.27112163791054
0.09766176844409888,-0.1778057136524971,-0.016411159032932835,-0.3498056721564802,1.4472423507462644
-0.12999386620975614,-0.06317437210023126,-0.01124465846198634,0.3386751413487162,2.9132734078100593
-0.15716860939330402,-0.031046706710090435,-0.046404894455757906,0.2646481512990134,5.397167359644373
-0.1537517749849373,-0.017836873850519824,-0.003933365922496466,0.349679129148208,7.93636179286863
0.05850860427100375,-0.14110744675323292,-0.02959881734395534,-0.5334253872258907,1.599577186249361
-0.18945113921841072,-0.18385932276571143,-0.030687009787289322,0.23535814890550016,1.6214469972103136
-0.17483475988309782,-0.16351493066664152,-0.044742977253073135,0.11448826685858153,1.8072870623324249
-0.196753456417839,-0.02227574344128315,-0.030295573784831595,0.3439146374955188,8.143185524793115
-0.2891759478687499,-0.024563988258134366,-0.02335525495185923,0.7193814690421805,7.952505474492101
-0.049507455627414335,-0.17377635631411997,-0.09108594656488243,-0.20129718754521383,1.3861414555408873
-0.10782867228611458,-0.07019230469444361,-0.0379491900554457,0.1945104600706561,2.2846871962762303
-0.3355213692086754,-0.03090534969626467,-0.02272635315581802,0.6512487438579615,6.8934583048766
0.0245559610302126,-0.07012334033133862,-0.035967492959873344,-0.18558786313465206,2.312679122055235
-0.33053587629415393,-0.024349949330124823,0.002389670634859247,0.9960560984238624,6.756845194956559
-0.09058693397348822,-0.011800922334393338,-0.032669094576096215,0.1206524416508961,13.31743853474719
-0.17880135130924782,-0.10821822411252595,-0.014786996742790198,0.47330695986616045,2.066950471991711
-0.18792746379059072,-0.19142679170843324,-0.01294111859400133,0.15908189729142083,1.823595416063527
-0.03332907083980104,-0.15489157310524118,-0.06395308699063995,-0.24578929223654272,1.4307150116238492
0.017327440964919,-0.14616911012575248,-0.08789407126650346,-0.2166826224812814,1.2514688839057146
-0.11195109056916895,-0.13701526036738873,-0.05135254351485609,-0.04490409334258744,1.7398229486058943
-0.10445376606804313,-0.26489649756298755,-0.08335563590545013,0.19339186438874706,1.4509412304737546
-0.4678185273726001,-0.026765312842534254,-0.01840989932072539,0.9936988730783161,10.186625497337523
