c11,c12,c22,p10_2,p20_2
0.21953716096371162,-0.32988025680754396,0.1375433326315975,3.6949007905896307,-6.306500164778678
0.27361683018814054,-0.37184841858104833,0.11685730712256881,4.343785572626554,-6.260711728576287
0.21256644628449567,-0.3589303141123394,0.14850975389850757,4.029261445051394,-6.633324231804476
0.2123890974155706,-0.3546041748063409,0.1378226112220241,4.1431245674194725,-6.6891632420947
0.24910883739517514,-0.3656278529185424,0.1716868262095121,4.053804258485494,-6.769546251586588
0.1249469139723486,-0.30392124095771067,0.12268256548635591,3.1138924853521575,-6.160424079468425
0.22927051232367424,-0.3446400457045747,0.11194689421543844,3.92869609408908,-6.110019399052379
-3.0752888687908415,-2.5261045686146515,-1.838391013771734,9.395124805686844,0.5146584055844864
0.2651935258937753,-0.3717965097508635,0.15383570164548463,4.271834040895157,-6.616345999746594
0.12976373177028452,-0.3100854571845105,0.1556785198209082,3.235529283112542,-6.768192665712776
0.29695861523034656,-0.4075188448842351,0.19917915662137597,4.60213152935536,-7.117608723361535
0.19508463432969814,-0.34605540076505575,0.17006025031439712,3.7460015767726036,-6.784461551612748
0.273758271269203,-0.37550046084881045,0.1548981240104068,4.3471932712683135,-6.665277978700737
-1.4667167680064197,-1.364980492832583,-1.0640077609913345,5.389336696772143,-1.3410861636903393
0.12694533209263847,-0.3117731681405758,0.02590580734176771,3.1907961415328137,-5.155520024194544
0.30434695911262183,-0.394360789220184,0.21998084556101338,4.437004203098709,-7.3296296923542785
0.2655816420151712,-0.3924875625631151,0.22673159723041003,4.367627597050824,-7.435942872110844
0.2010580952964345,-0.35722266819968607,0.07591958086528064,4.009675833115115,-5.951006185839145
0.16961117986319024,-0.3041579368210116,0.08953950371490106,3.4089491777472793,-5.8769463005058125
0.18564832068734993,-0.33872880133761585,0.15817729345568254,3.7211818871254088,-6.773703714887729
-0.3255127216638024,-0.49455604584876944,-0.3863320458007438,3.526821644896345,-2.5559276235678343
-1.5533244240835133,-1.5310985630000093,-1.248805788314459,7.3042246260063814,0.07239050680296266
0.2441861640841618,-0.357282204047188,0.08561438999464846,4.216362740712408,-5.991213881314887
0.3577239021816893,-0.47505879637449855,0.33334608357045725,5.581147975111612,-9.057430692735958
0.2675399728205574,-0.39021328087482415,0.21412267379563577,4.430328787187964,-7.378656186762921
0.16854167824482028,-0.3315296850985658,0.18259939465073333,3.660353507674727,-7.084940762869389
0.3202075787560673,-0.40741247151281645,0.18246270903131187,4.7359588087843205,-7.001216408980685
-0.044209539428363274,-0.2938327255512836,0.031580965585474435,2.1847256296624984,-5.481206489179837
0.1342059322573904,-0.304546453853655,0.0849405697470143,3.144216841856152,-5.76078894619621
0.21966853299499042,-0.33486682583867,0.039912352410238494,3.9681957807573607,-5.400146986618665
0.3866615743958276,-0.4833657355420309,0.29934490029167776,5.8027688506529005,-8.593639664952105
0.23064243562500725,-0.33954250135124486,0.10336853414343875,3.9524868246256286,-6.02509124350408
0.28055459705070146,-0.3801372678196201,0.14439975871759345,4.503941994135564,-6.545594941634308
-0.42546489411263183,-0.614045455315252,-0.5788279322083792,4.89471428583142,-0.983571087949605
0.17585133695451,-0.3207321422551818,0.08649602785172499,3.6280355181187702,-5.895354822503046
0.32184975868996113,-0.4279004081554466,0.20821571829265828,5.203174795640689,-7.5493073653797955
0.19332410930248545,-0.3598339248979096,0.12530484208976359,3.967974701774389,-6.483546985546687
0.24036962817685267,-0.3645036900131396,0.1996483080220215,4.025297622020593,-7.051871560864371
0.3221223067597346,-0.40287102967185057,0.1441800940578986,4.797789349343184,-6.633918183369968
0.2121100073232825,-0.3523154911111321,0.12888637118956775,4.065248256324051,-6.495728221061162
0.18441317503330162,-0.34284043307267315,0.12401620973837019,4.009384929087865,-6.512075841382769
0.2870399868486419,-0.4102480647051584,0.22778512243274504,4.749285129438123,-7.5710857206191
0.20981267338071397,-0.3466040017809443,0.13077552224591496,3.8509551571548815,-6.338135749650272
0.1252169478414662,-0.2896458395002126,0.1423383449156003,2.9289133593435657,-6.446154374994024
0.2546877974442599,-0.35986777570188405,0.12699322268000826,4.082183143449176,-6.299567168941326
0.24967882670489838,-0.36453041753257276,0.15003437187659732,4.185107619745603,-6.601310720302573
0.3391768259411649,-0.445894816925239,0.22491637584701815,5.38185273818983,-7.784716256563776
0.2532738094592647,-0.36439889840287665,0.17360723749364276,4.249385138841605,-6.927825222912147
0.0943388753206442,-0.29693321842183235,0.06572815702753035,3.0056993389460867,-5.6504231689689135
0.17979232397578893,-0.3377857438455089,0.14136394265387175,3.7005511893185905,-6.530573049362773
0.11033833785986383,-0.3106939703259956,0.08925110372906953,3.17821988815326,-5.839221294624106
0.1929710720922746,-0.35437321969381097,0.038516544224420274,4.048372753144308,-5.606013330319414
0.22321541014265248,-0.35405281274865646,0.08814605403878224,4.061540965425278,-6.021277298266571
0.22897492751189827,-0.3557859724329705,0.1309350721352841,4.227196876337517,-6.575675631045721
-0.22001002179912704,-0.3438588161419139,-0.03686259788679547,1.900709562607639,-5.349556909569754
0.15686823329313057,-0.31684672685021814,0.1353960169480164,3.427512630238853,-6.418034020060883
0.281260395217087,-0.4083932523315264,0.17958420224047822,4.75219148332898,-7.082433360089623
0.18495534199954616,-0.32639675389540723,0.03340381640059198,3.9356439875085667,-5.432906009939639
0.04733432758086504,-0.2938227774671423,0.07344624264904061,2.8120410914825884,-5.907131105509624
0.2759340972072891,-0.39820133386368695,0.2140204193183022,4.664262901954416,-7.557055222497756
0.03414259165745511,-0.3128315542193435,0.03079036025454789,3.0140493014280505,-5.658999839247615
0.3135204970658466,-0.41612277580460183,0.23444261838140495,4.795827077695786,-7.681761169218113
0.18301394438041632,-0.3367881197937188,0.12737669036635033,3.841030747440307,-6.587750631846427
-1.0809007741190453,-1.221579862947423,-1.156036144969056,8.562524810614908,2.3698662311714096
0.2525032640786448,-0.35500438332373035,0.13722140511407768,4.0592257316072065,-6.395914988808037
0.21740715764071752,-0.329869325316373,0.04491032977709265,3.96521975651125,-5.463977719776698
0.2100249385408363,-0.33651612676837495,0.11207093704881002,3.8398450215497903,-6.169836319091063
0.3000850144017703,-0.4008981074021187,0.18684417919818339,4.652373255256599,-7.041747733918677
0.2765488016879207,-0.370561677154955,0.1242963733473238,4.228009668367093,-6.226788227509327
0.22653841373605804,-0.34654134063120495,0.07829273089410274,4.056503413388999,-5.867887361823673
0.2604474000194951,-0.3721654915494006,0.1857669074745735,4.174580132452028,-6.945671067304212
0.170890790239261,-0.3275061071607417,0.12578889246155464,3.6801296280421303,-6.39222625774826
0.14788494695493848,-0.32202504947598326,0.13359384535214158,3.409743792431918,-6.413952912075362
0.33729349953714866,-0.4362777423804716,0.2600482414056639,5.23567057264052,-8.151035003423088
0.09501919223946602,-0.31121934667871737,0.06227381639523023,3.216745486429767,-5.798766627181307
0.2381010876836341,-0.33994562506751774,0.11618978650684898,3.7772395545902704,-6.1422812017223265
0.10809902193841628,-0.3044512932491215,0.05790212954044405,3.1894503874933995,-5.611260892010774
-0.9458525332052382,-0.9979278454147466,-0.8440568436002275,6.284870124186831,-0.3235394223170942
0.3159653958462498,-0.4398042422897355,0.25428257747831146,5.11177111108804,-7.939737751131098
0.26874655777340545,-0.38878063556977366,0.2034745367642391,4.473187091029031,-7.321131546945794
0.14568292269379082,-0.3220842057703839,0.045291071888004054,3.599419231270374,-5.609237167176541
0.2270300144887734,-0.3384676037228526,0.13314016101008072,3.823025357480987,-6.315360444708392
0.2932639175137401,-0.38837153195464774,0.13717151638685374,4.53264235527287,-6.4551858374635875
0.1529015047091366,-0.3104193394563299,0.11680202810444673,3.4239873751924024,-6.2247649456817316
0.05280500765568865,-0.2975958610676882,-0.01650397338231128,2.9265642380407955,-4.8902425967452
-0.9841981559971561,-1.0111269517353394,-0.8429713701201887,6.280912402582399,-0.2290013919729853
0.2847589534062936,-0.39467358984482315,0.18209057780301413,4.612721977147781,-7.101565616582802
0.2476921162739517,-0.3722059674321179,0.17724778950116898,4.313490991762279,-7.038717961179724
0.14026614799111023,-0.30821403581123674,0.1292179737888424,3.281092788555638,-6.459105827396225
0.25026215068626545,-0.38127039033236504,0.21794476786699155,4.339409144345957,-7.486758885549397
0.23381032490692547,-0.3680633669433771,0.1695724336637233,4.194137209893004,-6.94117017592722
0.1573481816706972,-0.30611420788309507,0.137165842525358,3.3044675567849975,-6.47284308358765
0.22432880956562493,-0.34143634291349756,0.10912345613737988,3.9173605510133402,-6.120796663740987
-0.2519018691541691,-0.43700517791533516,-0.24306614885831912,2.930672113982628,-3.9531218847580587
-5.747643559565129,-4.398807944722095,-3.1578617564530487,16.46298122039579,5.635936538420788
0.3468907332030021,-0.43678409511541,0.19943656968505952,5.302386541565104,-7.372626179629164
0.3012168611504086,-0.4063124288518895,0.19628551594523067,4.802813539950331,-7.288327274403461
0.2727951569331186,-0.4009944204032685,0.22155833283573556,4.745519185188293,-7.611366857906058
0.21037308684653566,-0.33417023585387634,0.17366620719222467,3.6050786287623344,-6.70705807725667
0.24036511308678718,-0.3500699266161001,0.0904512364054753,4.041684944751219,-5.874202761837197
0.23726918667540772,-0.35975367767717065,0.19176668671029953,3.801931271680017,-6.785415756554351
0.23233397012134197,-0.3592731692129128,0.14877311313769584,4.021894568103871,-6.584427055363392
0.14448014678588406,-0.31356438286213545,0.08051561919488365,3.3237006098828585,-5.757916361020246
0.17703765337029612,-0.34141944666870144,0.10552931872687665,3.748404943691878,-6.135516037899824
0.014198392948630187,-0.28820946294210825,-0.06771610976411314,2.737605120025674,-4.506469368583705
-0.9110051344049747,-0.8788334378530746,-0.6307787982875627,4.57728562215047,-2.317213618981254
0.2432029662384509,-0.3722829646718402,0.15888271137236526,4.350410586779854,-6.820542084736664
0.2179608729083087,-0.34952470662967966,0.12433847277197765,4.079962035269231,-6.4290909424076625
0.3088125039184706,-0.40264328157373724,0.17939746604757686,4.763557229712832,-6.9984580432577355
0.34371366191790537,-0.41325781300297026,0.1952798718187182,4.758262436100065,-7.100311767409336
0.1299509067700374,-0.31264192029962734,0.14472242807021238,3.364501800376295,-6.625968389584246
0.20840095827949054,-0.33886173501663047,0.10464709081553068,3.8695335478389294,-6.127273616797314
0.02902371955606589,-0.29595003514891044,0.06354566491414304,2.7483473044830076,-5.8738793241081755
0.1880105265674687,-0.33055358113521266,0.14508162919705653,3.630251042454928,-6.576596947715206
0.22791639619055792,-0.3397070738951609,0.09414612566525529,3.8202577499758803,-5.884276876118168
0.08857467929210515,-0.2993255942744406,0.0949791245877398,2.9505165933442936,-5.946316754788857
0.21354509840620867,-0.3605108519284319,0.16954898057241477,3.9556144825595636,-6.82635531022836
0.1364447887014989,-0.30058538144306773,0.04966103537181796,3.1429536383063943,-5.371208475142563
0.22814133529096667,-0.356052505052068,0.12425671267629834,3.938256122875061,-6.26887664946118
0.31194710400752995,-0.4164024093866286,0.18759988903039201,5.072782756872674,-7.266441496428028
0.20566001114967558,-0.3670437909161654,0.2018789556864336,4.185036865648139,-7.393916600884922
0.1829772030691198,-0.32817207257213177,0.06985616264036695,3.5582735177254983,-5.617038083861037
0.13030712153177798,-0.3181015598505937,0.07007779082357916,3.2358384056308953,-5.711820008853777
0.16077662177399307,-0.3278588840760014,0.12381316450184786,3.670356205777559,-6.464313358765776
0.12833610923753697,-0.3054345624532987,0.0720273176703446,3.153883387522805,-5.6691638063199505
0.11898148373523097,-0.3154499267168728,0.11590537820696019,3.356397663880311,-6.437188443388391
0.3201450734241644,-0.41394458804515366,0.1553090327074001,5.0812553589925775,-6.932497833591973
0.2842118049744481,-0.39821858315453273,0.18514652774721105,4.670585706170973,-7.146787228542483
0.2840101610690456,-0.40703561610007793,0.2115247339998526,4.681191370006897,-7.461764974349647
0.13981669633392005,-0.318750671484623,0.1266655357550739,3.3056005544663716,-6.321611012845638
0.24850521228523512,-0.35761348460954323,0.1540431912261305,4.075864486268642,-6.593518077372433
0.24949545367589873,-0.37344920904669054,0.10584821360110355,4.402335088067553,-6.247849786305727
0.26356180105886867,-0.38022704338643165,0.11313304897512715,4.690027040060954,-6.5192753960512
0.31778199784745453,-0.418019102880534,0.18928646938744073,4.848607440512965,-7.1072082492072175
0.24352008135319694,-0.35959893730495246,0.1592576928747365,4.0636172191410695,-6.621107176117942
0.1482059600947402,-0.3103064953657147,0.04260473769006201,3.531205392192744,-5.5410307369354745
-3.8983025298556595,-3.6534871918822196,-3.2582687528414227,21.013728077830887,13.185200742331272
0.2096911090248687,-0.3545559397947339,0.09911421823796188,4.2373860752726324,-6.3253141661498224
0.3000029113666616,-0.42755655107387586,0.1939758775422549,5.023037143929395,-7.316127798293928
0.2627335730924723,-0.37902476872399793,0.16727750941781744,4.365061805652424,-6.848438135753441
0.2344624582772723,-0.34141419606073997,0.13213371085543357,3.857154411976341,-6.307891598155272
0.2538014553904651,-0.3583359646176014,0.10384146972451623,4.227834298511355,-6.118760233158841
0.17642981513126874,-0.34095018848313424,0.16532753454787,3.6110072982899855,-6.722283910306605
0.0528782670305535,-0.30886837618452606,0.1319635730253752,2.803136504360446,-6.510796207123976
0.2595365848395289,-0.35273746643661574,0.11616499298817237,4.134325471121068,-6.231835111308053
0.04567853680383948,-0.31218784554698736,-0.027265813449621215,3.135657080130039,-4.985785807015982
0.1018591439479843,-0.30570450254596426,0.0988242631642527,3.2131107342627354,-6.214210053445989
0.1341685952175739,-0.3056486273826213,0.09306896272992542,3.438704181613302,-6.1146107036324215
0.31052911989312093,-0.41597366994020485,0.3460002928792634,4.162330533826924,-8.442083099803751
-0.5059767623643665,-0.5621986899684547,-0.33905881309455577,2.69663778784954,-3.914545989319572
0.09745547379624318,-0.3050508566192441,0.0299975902222662,3.3432324163150455,-5.529608088257096
0.2459934060558879,-0.3708645950343024,0.18169832142999925,4.287667172274227,-7.073533350525529
