c11,c12,c22,p10_1,p20_1
-0.23353484240216485,-0.3570826126268221,-0.31970684088227286,-1.472832257478328,1.7772531834124226
-1.3022366629861704,-1.058051985093524,-0.737591911440103,-1.2436666217030141,2.3751703335127914
-2.4762892097952105,-2.22190794018855,-1.9176371109321555,-4.549638249554359,-0.861861325883264
-0.9364194042088027,-0.8046408561872641,-0.5996694739113606,-1.4936352642994297,1.8599045680178456
-0.22672050806641114,-0.3125561160848914,-0.13452491203392083,-0.8157666482960847,2.8428961799509023
-0.8699678916221192,-0.723272193934031,-0.44336630813924965,-0.31030577347477006,3.073376477419787
-0.9686821449673546,-0.9184883388047734,-0.794164953439931,-2.277090084172148,1.0099611010856095
-2.8978316714726784,-2.1476629600743453,-1.501794669154628,-0.5768585652122323,2.7249698432114844
-0.21499319343291587,-0.3331487185232,-0.26412252893387195,-1.4388642592308125,1.8962495047807344
-0.5528719906005014,-0.5647872285834431,-0.44262897179057586,-1.4765473045121111,1.9783726686579821
-3.2113886686133397,-3.100613815959925,-2.9516761031916228,-8.2863104554154,-4.8209332410777535
-0.28075796283431065,-0.3747229639106002,-0.27589745006537214,-1.2305799151664505,2.1584209728520256
-0.4477139257693725,-0.4074211805087281,-0.1965280565078911,-0.30547581457058287,2.999218107322322
-1.0931984754710262,-0.8770849560691805,-0.5648787225161779,-0.3788673241840475,2.9684036692451614
-0.08906410882395199,-0.2841796851968048,-0.10614161614962798,-1.0731679816034372,2.734012384862129
-0.4469221017502843,-0.4019748337932987,-0.18163305451325618,-0.04690423156702355,3.1529852046301228
-0.6973519985059204,-0.7284497599859917,-0.6836101678661027,-2.6019117173048714,0.6586879340420753
-0.30777811504567265,-0.3948649744919446,-0.3086810410544558,-1.4420163598387734,1.9987054797519774
-0.8381316924831587,-0.851246498073139,-0.7593320931410495,-2.4866676822554465,0.9094056592522345
-4.1159430554310275,-3.8055174628420714,-3.5238858676413995,-14.48003810606195,-10.435789104164492
-3.127202153967486,-2.6739311502522245,-2.221227288645312,-4.947979198305285,-1.031374357907834
0.03107007020554167,-0.2404105660387648,-0.06036004007355289,-1.2851806485303645,2.6700063158784455
-1.633567801562077,-1.3746905684445119,-1.0573332739251984,-1.7540393327283714,1.7627691599539779
-1.9157069380922134,-1.4913021289038892,-1.0572256687262118,-2.192496031897156,1.7219590604301716
-1.3736652957540054,-1.2945781958995954,-1.1327631439356212,-3.775847916727148,-0.19674334456518563
-1.4848111123287986,-1.1461959526197452,-0.7600636535183194,-0.3629583265504215,2.978420412651604
-0.7966200340575713,-0.725501323626864,-0.5103714385472712,-0.6361701807463795,2.6193302231925966
-0.18078247744268985,-0.3266966214619509,-0.30432037856947164,-1.4780938826384327,1.727212476889337
-0.7956192216428506,-0.6485909314295957,-0.37979414513829074,-0.24031768709341791,3.096689350308596
-3.058444755635139,-2.44995848986604,-1.8785117390332962,-3.529138545865477,0.4451167040105312
-1.3348155700574897,-1.296179662695653,-1.2123516019247333,-4.5396241633420855,-1.14518551239942
-0.3613739079971012,-0.4055107060676216,-0.26263522605443546,-0.7235861953021068,2.5147584696456646
-1.1485070971988853,-0.96853699565963,-0.6883138648619944,-1.5258451399063533,2.1987629069777164
-0.8521608371300546,-0.8419082517923033,-0.7306676311335979,-2.308799150325873,1.1090166376170016
-0.249218521939904,-0.370681294708592,-0.32420628657387784,-1.543300568982867,1.796419391648912
-0.26464091692592273,-0.3496495545031454,-0.24355398026892133,-1.269221864709294,2.1829872554876397
-4.875449732852799,-4.248994238198471,-3.644155690805958,-7.567154445717328,-3.4530934207211885
