c11,c12,c22,p10_2,p20_2
-1.4667167680064197,-1.364980492832583,-1.0640077609913345,5.389336696772143,-1.3410861636903393
0.12694533209263847,-0.3117731681405758,0.02590580734176771,3.1907961415328137,-5.155520024194544
0.2010580952964345,-0.35722266819968607,0.07591958086528064,4.009675833115115,-5.951006185839145
0.16961117986319024,-0.3041579368210116,0.08953950371490106,3.4089491777472793,-5.8769463005058125
-0.3255127216638024,-0.49455604584876944,-0.3863320458007438,3.526821644896345,-2.5559276235678343
-1.5533244240835133,-1.5310985630000093,-1.248805788314459,7.3042246260063814,0.07239050680296266
0.2441861640841618,-0.357282204047188,0.08561438999464846,4.216362740712408,-5.991213881314887
-0.044209539428363274,-0.2938327255512836,0.031580965585474435,2.1847256296624984,-5.481206489179837
0.1342059322573904,-0.304546453853655,0.0849405697470143,3.144216841856152,-5.76078894619621
0.21966853299499042,-0.33486682583867,0.039912352410238494,3.9681957807573607,-5.400146986618665
-0.42546489411263183,-0.614045455315252,-0.5788279322083792,4.89471428583142,-0.983571087949605
0.17585133695451,-0.3207321422551818,0.08649602785172499,3.6280355181187702,-5.895354822503046
0.0943388753206442,-0.29693321842183235,0.06572815702753035,3.0056993389460867,-5.6504231689689135
0.11033833785986383,-0.3106939703259956,0.08925110372906953,3.17821988815326,-5.839221294624106
0.1929710720922746,-0.35437321969381097,0.038516544224420274,4.048372753144308,-5.606013330319414
0.22321541014265248,-0.35405281274865646,0.08814605403878224,4.061540965425278,-6.021277298266571
-0.22001002179912704,-0.3438588161419139,-0.03686259788679547,1.900709562607639,-5.349556909569754
0.18495534199954616,-0.32639675389540723,0.03340381640059198,3.9356439875085667,-5.432906009939639
0.04733432758086504,-0.2938227774671423,0.07344624264904061,2.8120410914825884,-5.907131105509624
0.03414259165745511,-0.3128315542193435,0.03079036025454789,3.0140493014280505,-5.658999839247615
-1.0809007741190453,-1.221579862947423,-1.156036144969056,8.562524810614908,2.3698662311714096
0.21740715764071752,-0.329869325316373,0.04491032977709265,3.96521975651125,-5.463977719776698
0.22653841373605804,-0.34654134063120495,0.07829273089410274,4.056503413388999,-5.867887361823673
